»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.15.2
»»»  Vision Version:	5.15.9 (R)
»»»  Vision Compiled:	11/30/17
»»»  Driver Version:	5.15.8
»»»  Windows Version:	Windows 7
»»»  Processor Information:	x86 (AMD or Intel) - 4 Processors
»»»  Tester Name:	
»»»  Tester S/N:	PMF21217-360
»»»  Internal Amp Type:	200V RevH 100K 
»»»  Internal Amp S/N:	iAB2-391/H     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	4/22/2022 - 17:3:25
Configured:	04/22/22 02:27:44 PM
Executed:	04/22/22 05:03:08 PM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	
Lot Name:	
Wafer Name:	
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	2.80e-004
Sample Thickness (µm):	2.60e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	
Tester Serial Number:	PMF21217-360
Return Signal Amp. Level:	0.2 [Index: 1]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1
Volts:	95.00
Field:	3653.85 (kV/cm)
Hysteresis Period (ms):	1.00e-001
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	201

Valid Data

Point	Time (ms)	Drive Voltage	Measured Polarization
 105	5.2500e-002	14.9274	2.604689
 106	5.3000e-002	18.7406	6.558408
 107	5.3500e-002	22.4545	10.449022
 108	5.4000e-002	26.2516	14.348650
 109	5.4500e-002	30.0808	18.185174
 110	5.5000e-002	33.8443	21.932836
 111	5.5500e-002	37.6062	25.555575
 112	5.6000e-002	41.4386	29.122937
 113	5.6500e-002	45.1284	32.534468
 114	5.7000e-002	49.0153	35.904788
 115	5.7500e-002	52.7660	39.065187
 116	5.8000e-002	56.5871	42.172784
 117	5.8500e-002	60.4308	45.197959
 118	5.9000e-002	64.0388	47.974577
 119	5.9500e-002	67.9594	50.914752
 120	6.0000e-002	71.7533	53.688795
 121	6.0500e-002	75.5441	56.428065
 122	6.1000e-002	79.3108	58.878855
 123	6.1500e-002	83.1736	61.824183
 124	6.2000e-002	86.9291	64.531256
 125	6.2500e-002	90.6926	67.287269
 126	6.3000e-002	94.5907	70.052296
 127	6.3500e-002	90.2135	69.389050
 128	6.4000e-002	86.2113	68.557095
 129	6.4500e-002	82.6353	67.573173
 130	6.5000e-002	78.8958	66.457889
 131	6.5500e-002	75.3630	65.280789
 132	6.6000e-002	71.4874	63.851268
 133	6.6500e-002	67.8985	62.565988
 134	6.7000e-002	64.0581	60.866018
 135	6.7500e-002	60.4276	59.350211
 136	6.8000e-002	56.6000	57.581984
 137	6.8500e-002	52.8365	55.749365
 138	6.9000e-002	49.1434	53.954093
 139	6.9500e-002	45.2534	51.745420
 140	7.0000e-002	41.5235	49.684850
 141	7.0500e-002	37.7808	47.494206
 142	7.1000e-002	33.9404	44.985462
 143	7.1500e-002	30.1769	42.399447
 144	7.2000e-002	26.4294	39.689797
 145	7.2500e-002	22.6483	36.810151
 146	7.3000e-002	18.8880	33.654903
 147	7.3500e-002	15.0620	30.212463
 148	7.4000e-002	11.3306	26.709494
 149	7.4500e-002	7.5975	22.867819
 150	7.5000e-002	3.8020	18.760846
 151	7.5500e-002	0.0961	14.622964
 152	7.6000e-002	-3.7603	10.173420
 153	7.6500e-002	-7.5366	5.856526
 154	7.7000e-002	-11.3642	1.556374
 155	7.7500e-002	-15.0893	-2.523554
 156	7.8000e-002	-18.9169	-6.683330
 157	7.8500e-002	-22.7076	-10.709169
 158	7.9000e-002	-26.4551	-14.656448
 159	7.9500e-002	-30.3259	-18.571531
 160	8.0000e-002	-34.0510	-22.305026
 161	8.0500e-002	-37.9154	-26.070718
 162	8.1000e-002	-41.5443	-29.474522
 163	8.1500e-002	-45.4601	-33.012263
 164	8.2000e-002	-49.2396	-36.333644
 165	8.2500e-002	-52.9470	-39.406469
 166	8.3000e-002	-56.7762	-42.506339
 167	8.3500e-002	-60.6358	-45.531513
 168	8.4000e-002	-64.2888	-48.266920
 169	8.4500e-002	-68.2301	-51.200657
 170	8.5000e-002	-71.9103	-53.817580
 171	8.5500e-002	-75.8196	-56.541396
 172	8.6000e-002	-79.5206	-59.137715
 173	8.6500e-002	-83.3338	-61.757214
 174	8.7000e-002	-87.1886	-64.496484
 175	8.7500e-002	-90.9554	-67.177801
 176	8.8000e-002	-94.8422	-70.052296
 177	8.8500e-002	-90.6253	-69.173978
 178	8.9000e-002	-86.5430	-68.483687
 179	8.9500e-002	-82.9493	-67.752185
 180	9.0000e-002	-79.2627	-66.747657
 181	9.0500e-002	-75.7331	-65.641389
 182	9.1000e-002	-71.8799	-64.299442
 183	9.1500e-002	-68.1100	-62.935603
 184	9.2000e-002	-64.5051	-61.476461
 185	9.2500e-002	-60.7704	-59.870505
 186	9.3000e-002	-56.8531	-58.142202
 187	9.3500e-002	-53.1745	-56.358521
 188	9.4000e-002	-49.3726	-54.458933
 189	9.4500e-002	-45.6651	-52.734493
 190	9.5000e-002	-41.8167	-50.210295
 191	9.5500e-002	-38.1221	-48.009349
 192	9.6000e-002	-34.2336	-45.558558
 193	9.6500e-002	-30.5422	-43.215948
 194	9.7000e-002	-26.6666	-40.436754
 195	9.7500e-002	-23.0056	-37.429610
 196	9.8000e-002	-19.1444	-34.247317
 197	9.8500e-002	-15.4514	-31.046994
 198	9.9000e-002	-11.6013	-27.468042
 199	9.9500e-002	-7.8827	-23.773182
 200	1.0000e-001	-4.0679	-19.789843
 201	1.0050e-001	-0.2644	-15.669991

Center data before PMax,±Pr and ±Vc Calc.

PMax (µC/cm2):	7.01e+001
Pr (µC/cm2):	1.45e+001
-Pr (µC/cm2):	-1.57e+001
-Vc:	-1.28e+001
C (Max-Eff) (nF):	2.06e-001
Vert. (±Pr) Shift (µC/cm2):	-5.79e-001
Offset (µC/cm2):	2.53e+000

A (Loop Area - µC/cm2·Volts):	3.59e+003



Hysteresis Version: 5.15.2 - Radiant Technologies, Inc., 1999 - 11/06/17

