»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.15.2
»»»  Vision Version:	5.15.9 (R)
»»»  Vision Compiled:	11/30/17
»»»  Driver Version:	5.15.8
»»»  Windows Version:	Windows 7
»»»  Processor Information:	x86 (AMD or Intel) - 4 Processors
»»»  Tester Name:	
»»»  Tester S/N:	PMF21217-360
»»»  Internal Amp Type:	200V RevH 100K 
»»»  Internal Amp S/N:	iAB2-391/H     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	4/22/2022 - 16:57:31
Configured:	04/22/22 02:27:44 PM
Executed:	04/22/22 04:56:58 PM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	
Lot Name:	
Wafer Name:	
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	2.80e-004
Sample Thickness (µm):	2.60e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	
Tester Serial Number:	PMF21217-360
Return Signal Amp. Level:	0.2 [Index: 1]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1
Volts:	10.00
Field:	384.62 (kV/cm)
Hysteresis Period (ms):	1.00e-001
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	201

Valid Data

Point	Time (ms)	Drive Voltage	Measured Polarization
  55	2.7500e-002	-1.5803	-0.916310
  56	2.8000e-002	-1.9752	-1.215092
  57	2.8500e-002	-2.3789	-1.524178
  58	2.9000e-002	-2.7785	-1.801067
  59	2.9500e-002	-3.1797	-2.089547
  60	3.0000e-002	-3.5868	-2.398632
  61	3.0500e-002	-3.9777	-2.728323
  62	3.1000e-002	-4.3790	-3.049000
  63	3.1500e-002	-4.7768	-3.341343
  64	3.2000e-002	-5.1698	-3.600202
  65	3.2500e-002	-5.5781	-3.946635
  66	3.3000e-002	-5.9757	-4.291781
  67	3.3500e-002	-6.3783	-4.597003
  68	3.4000e-002	-6.7780	-4.942148
  69	3.4500e-002	-7.1763	-5.219037
  70	3.5000e-002	-7.5773	-5.564183
  71	3.5500e-002	-7.9765	-5.868117
  72	3.6000e-002	-8.3759	-6.206823
  73	3.6500e-002	-8.7788	-6.514621
  74	3.7000e-002	-9.1798	-6.853327
  75	3.7500e-002	-9.5777	-7.177867
  76	3.8000e-002	-9.9787	-7.511422
  77	3.8500e-002	-9.6131	-7.226805
  78	3.9000e-002	-9.2139	-6.984688
  79	3.9500e-002	-8.8154	-6.710375
  80	4.0000e-002	-8.4138	-6.445077
  81	4.0500e-002	-8.0164	-6.169475
  82	4.1000e-002	-7.6167	-5.897738
  83	4.1500e-002	-7.2163	-5.593804
  84	4.2000e-002	-6.8177	-5.329793
  85	4.2500e-002	-6.4173	-5.020708
  86	4.3000e-002	-6.0172	-4.751546
  87	4.3500e-002	-5.6168	-4.445036
  88	4.4000e-002	-5.2189	-4.148829
  89	4.4500e-002	-4.8197	-3.859061
  90	4.5000e-002	-4.4186	-3.597626
  91	4.5500e-002	-4.0187	-3.239602
  92	4.6000e-002	-3.6172	-2.945971
  93	4.6500e-002	-3.2197	-2.638174
  94	4.7000e-002	-2.8178	-2.379314
  95	4.7500e-002	-2.4182	-2.049623
  96	4.8000e-002	-2.0188	-1.786901
  97	4.8500e-002	-1.6195	-1.440467
  98	4.9000e-002	-1.2175	-1.162290
  99	4.9500e-002	-0.8183	-0.860932
 100	5.0000e-002	-0.4186	-0.591770
 101	5.0500e-002	-0.0182	-0.285260
 102	5.1000e-002	0.3838	0.021250
 103	5.1500e-002	0.7796	0.309729
 104	5.2000e-002	1.1819	0.600785
 105	5.2500e-002	1.5818	0.912446
 106	5.3000e-002	1.9788	1.195775
 107	5.3500e-002	2.3787	1.664554
 108	5.4000e-002	2.7812	1.822961
 109	5.4500e-002	3.1783	2.135910
 110	5.5000e-002	3.5803	2.430829
 111	5.5500e-002	3.9807	2.729611
 112	5.6000e-002	4.3784	3.037409
 113	5.6500e-002	4.7797	3.349070
 114	5.7000e-002	5.1810	3.677473
 115	5.7500e-002	5.5780	3.971105
 116	5.8000e-002	5.9781	4.286629
 117	5.8500e-002	6.3785	4.613745
 118	5.9000e-002	6.7773	4.930558
 119	5.9500e-002	7.1771	5.249946
 120	6.0000e-002	7.5806	5.546153
 121	6.0500e-002	7.9749	5.882283
 122	6.1000e-002	8.3795	6.192657
 123	6.1500e-002	8.7775	6.633104
 124	6.2000e-002	9.1785	6.867493
 125	6.2500e-002	9.5764	7.154685
 126	6.3000e-002	9.9753	7.507558
 127	6.3500e-002	9.6107	6.924159
 128	6.4000e-002	9.2136	7.029763
 129	6.4500e-002	8.8153	6.741283
 130	6.5000e-002	8.4161	6.457955
 131	6.5500e-002	8.0164	6.177202
 132	6.6000e-002	7.6172	5.900313
 133	6.6500e-002	7.2153	5.610546
 134	6.7000e-002	6.8158	5.320778
 135	6.7500e-002	6.4160	5.038738
 136	6.8000e-002	6.0187	4.737379
 137	6.8500e-002	5.6165	4.442460
 138	6.9000e-002	5.2209	4.148829
 139	6.9500e-002	4.8172	3.856486
 140	7.0000e-002	4.4185	3.553839
 141	7.0500e-002	4.0186	3.247330
 142	7.1000e-002	3.6190	2.965289
 143	7.1500e-002	3.2196	2.648476
 144	7.2000e-002	2.8198	2.350982
 145	7.2500e-002	2.4190	2.049623
 146	7.3000e-002	2.0200	1.749553
 147	7.3500e-002	1.6219	1.454634
 148	7.4000e-002	1.2183	1.144260
 149	7.4500e-002	0.8209	0.862220
 150	7.5000e-002	0.4218	0.529953
 151	7.5500e-002	0.0187	0.245337
 152	7.6000e-002	-0.3767	-0.061173
 153	7.6500e-002	-0.7821	-0.354804
 154	7.7000e-002	-1.1797	-0.632981
 155	7.7500e-002	-1.5794	-0.935628
 156	7.8000e-002	-1.9785	-1.239562
 157	7.8500e-002	-2.3775	-1.533193
 158	7.9000e-002	-2.7761	-1.802355
 159	7.9500e-002	-3.1771	-2.150076
 160	8.0000e-002	-3.5778	-2.438556
 161	8.0500e-002	-3.9796	-2.765671
 162	8.1000e-002	-4.3763	-3.058015
 163	8.1500e-002	-4.7776	-3.370964
 164	8.2000e-002	-5.1748	-3.705806
 165	8.2500e-002	-5.5802	-3.938908
 166	8.3000e-002	-5.9742	-4.329129
 167	8.3500e-002	-6.3792	-4.615033
 168	8.4000e-002	-6.7768	-5.016844
 169	8.4500e-002	-7.1790	-5.276991
 170	8.5000e-002	-7.5765	-5.577061
 171	8.5500e-002	-7.9758	-5.888723
 172	8.6000e-002	-8.3761	-6.021372
 173	8.6500e-002	-8.7763	-6.519772
 174	8.7000e-002	-9.1792	-6.864918
 175	8.7500e-002	-9.5760	-7.192033
 176	8.8000e-002	-9.9757	-7.507558
 177	8.8500e-002	-9.6095	-7.246123
 178	8.9000e-002	-9.2121	-6.987264
 179	8.9500e-002	-8.8160	-6.729693
 180	9.0000e-002	-8.4119	-6.428334
 181	9.0500e-002	-8.0141	-6.182354
 182	9.1000e-002	-7.6148	-5.919631
 183	9.1500e-002	-7.2175	-5.628576
 184	9.2000e-002	-6.8179	-5.351687
 185	9.2500e-002	-6.4161	-5.040025
 186	9.3000e-002	-6.0096	-4.683289
 187	9.3500e-002	-5.6153	-4.470793
 188	9.4000e-002	-5.2180	-4.147541
 189	9.4500e-002	-4.8170	-3.866788
 190	9.5000e-002	-4.4184	-3.622096
 191	9.5500e-002	-4.0144	-3.307859
 192	9.6000e-002	-3.6164	-2.983319
 193	9.6500e-002	-3.2192	-2.678097
 194	9.7000e-002	-2.8153	-2.393481
 195	9.7500e-002	-2.4206	-2.077956
 196	9.8000e-002	-2.0156	-1.762431
 197	9.8500e-002	-1.6209	-1.490694
 198	9.9000e-002	-1.2160	-1.168730
 199	9.9500e-002	-0.8195	-0.887977
 200	1.0000e-001	-0.4185	-0.568589
 201	1.0050e-001	-0.0199	-0.278821

Center data before PMax,±Pr and ±Vc Calc.

PMax (µC/cm2):	7.51e+000
Pr (µC/cm2):	2.31e-001
-Pr (µC/cm2):	-2.79e-001
-Vc:	-2.98e-001
C (Max-Eff) (nF):	2.10e-001
Vert. (±Pr) Shift (µC/cm2):	-2.40e-002
Offset (µC/cm2):	4.31e-002

A (Loop Area - µC/cm2·Volts):	7.99e+000



Hysteresis Version: 5.15.2 - Radiant Technologies, Inc., 1999 - 11/06/17

