»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.15.2
»»»  Vision Version:	5.15.9 (R)
»»»  Vision Compiled:	11/30/17
»»»  Driver Version:	5.15.8
»»»  Windows Version:	Windows 7
»»»  Processor Information:	x86 (AMD or Intel) - 4 Processors
»»»  Tester Name:	
»»»  Tester S/N:	PMF21217-360
»»»  Internal Amp Type:	200V RevH 100K 
»»»  Internal Amp S/N:	iAB2-391/H     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	4/22/2022 - 17:1:31
Configured:	04/22/22 02:27:44 PM
Executed:	04/22/22 05:01:09 PM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	
Lot Name:	
Wafer Name:	
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	2.80e-004
Sample Thickness (µm):	2.60e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	
Tester Serial Number:	PMF21217-360
Return Signal Amp. Level:	0.2 [Index: 1]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1
Volts:	70.00
Field:	2692.31 (kV/cm)
Hysteresis Period (ms):	1.00e-001
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	201

Valid Data

Point	Time (ms)	Drive Voltage	Measured Polarization
  45	2.2500e-002	16.6658	24.516919
  46	2.3000e-002	13.8892	21.995297
  47	2.3500e-002	11.1463	19.429887
  48	2.4000e-002	8.3313	16.765313
  49	2.4500e-002	5.5676	14.096874
  50	2.5000e-002	2.7782	11.318968
  51	2.5500e-002	0.0000	8.510154
  52	2.6000e-002	-2.8455	5.657552
  53	2.6500e-002	-5.6188	2.874495
  54	2.7000e-002	-8.4002	0.204769
  55	2.7500e-002	-11.2152	-2.569273
  56	2.8000e-002	-13.9309	-5.184909
  57	2.8500e-002	-16.8036	-8.031072
  58	2.9000e-002	-19.5433	-10.708525
  59	2.9500e-002	-22.4641	-13.617792
  60	3.0000e-002	-25.1365	-16.076309
  61	3.0500e-002	-27.9034	-18.739596
  62	3.1000e-002	-30.7393	-21.543259
  63	3.1500e-002	-33.4982	-24.140865
  64	3.2000e-002	-36.3645	-26.889150
  65	3.2500e-002	-39.0161	-29.236912
  66	3.3000e-002	-41.9144	-31.934971
  67	3.3500e-002	-44.7070	-34.394777
  68	3.4000e-002	-47.4419	-36.723221
  69	3.4500e-002	-50.2714	-39.054240
  70	3.5000e-002	-52.9758	-41.288671
  71	3.5500e-002	-55.9094	-43.614539
  72	3.6000e-002	-58.6427	-45.735639
  73	3.6500e-002	-61.4802	-47.863177
  74	3.7000e-002	-64.2135	-49.895414
  75	3.7500e-002	-67.1647	-51.997196
  76	3.8000e-002	-69.9637	-53.809209
  77	3.8500e-002	-66.7834	-52.643699
  78	3.9000e-002	-63.6976	-51.643035
  79	3.9500e-002	-61.1149	-50.762141
  80	4.0000e-002	-58.3816	-49.613374
  81	4.0500e-002	-55.7092	-48.498090
  82	4.1000e-002	-52.9710	-47.201219
  83	4.1500e-002	-50.2137	-45.879878
  84	4.2000e-002	-47.4483	-44.436192
  85	4.2500e-002	-44.6702	-42.983490
  86	4.3000e-002	-41.8936	-41.389124
  87	4.3500e-002	-39.1299	-39.735516
  88	4.4000e-002	-36.3645	-38.047137
  89	4.4500e-002	-33.5912	-36.246714
  90	4.5000e-002	-30.7761	-34.196447
  91	4.5500e-002	-27.9787	-32.265950
  92	4.6000e-002	-25.3143	-30.276212
  93	4.6500e-002	-22.4128	-28.000570
  94	4.7000e-002	-19.6635	-25.907804
  95	4.7500e-002	-16.9446	-23.490498
  96	4.8000e-002	-14.0446	-20.922512
  97	4.8500e-002	-11.3914	-18.560584
  98	4.9000e-002	-8.5123	-15.903737
  99	4.9500e-002	-5.7774	-13.346054
 100	5.0000e-002	-2.9208	-10.624814
 101	5.0500e-002	-0.1650	-7.976982
 102	5.1000e-002	2.5459	-5.333013
 103	5.1500e-002	5.3689	-2.598894
 104	5.2000e-002	8.2111	0.146816
 105	5.2500e-002	10.9412	2.731543
 106	5.3000e-002	13.7466	5.483692
 107	5.3500e-002	16.5713	8.217811
 108	5.4000e-002	19.3446	10.923597
 109	5.4500e-002	22.1645	13.691200
 110	5.5000e-002	24.9266	16.412440
 111	5.5500e-002	27.6327	19.029364
 112	5.6000e-002	30.4974	21.807270
 113	5.6500e-002	33.2403	24.419042
 114	5.7000e-002	36.0425	27.053996
 115	5.7500e-002	38.8335	29.661905
 116	5.8000e-002	41.6581	32.245344
 117	5.8500e-002	44.4202	34.697423
 118	5.9000e-002	47.2385	37.103138
 119	5.9500e-002	50.0134	39.416128
 120	6.0000e-002	52.7676	41.743284
 121	6.0500e-002	55.6339	44.004760
 122	6.1000e-002	58.4200	46.208282
 123	6.1500e-002	61.2607	48.307487
 124	6.2000e-002	64.0757	50.420860
 125	6.2500e-002	66.8667	52.464687
 126	6.3000e-002	69.7089	54.464728
 127	6.3500e-002	66.3924	53.373914
 128	6.4000e-002	63.3755	52.119542
 129	6.4500e-002	60.8345	51.160089
 130	6.5000e-002	58.0355	49.984276
 131	6.5500e-002	55.3535	48.793009
 132	6.6000e-002	52.5609	47.438185
 133	6.6500e-002	49.8949	46.195403
 134	6.7000e-002	47.1119	44.736262
 135	6.7500e-002	44.3465	43.265530
 136	6.8000e-002	41.5716	41.696921
 137	6.8500e-002	38.7822	40.031723
 138	6.9000e-002	36.1050	38.470842
 139	6.9500e-002	33.1794	36.438604
 140	7.0000e-002	30.4140	34.608561
 141	7.0500e-002	27.6343	32.616247
 142	7.1000e-002	24.8946	30.571131
 143	7.1500e-002	22.0539	28.004434
 144	7.2000e-002	19.3030	26.003105
 145	7.2500e-002	16.5296	23.655343
 146	7.3000e-002	13.7643	21.182659
 147	7.3500e-002	11.0021	18.648158
 148	7.4000e-002	8.1999	15.937221
 149	7.4500e-002	5.4137	13.194087
 150	7.5000e-002	2.6452	10.454817
 151	7.5500e-002	-0.1378	7.676911
 152	7.6000e-002	-2.9496	5.106350
 153	7.6500e-002	-5.7486	1.993601
 154	7.7000e-002	-8.5396	-0.652943
 155	7.7500e-002	-11.3177	-3.479788
 156	7.8000e-002	-14.0703	-6.091560
 157	7.8500e-002	-16.8917	-8.955752
 158	7.9000e-002	-19.6875	-11.637069
 159	7.9500e-002	-22.4721	-14.433005
 160	8.0000e-002	-25.3143	-17.147806
 161	8.0500e-002	-27.9211	-19.691322
 162	8.1000e-002	-30.8578	-22.532333
 163	8.1500e-002	-33.6440	-25.154408
 164	8.2000e-002	-36.3757	-27.710803
 165	8.2500e-002	-39.1747	-30.255607
 166	8.3000e-002	-41.9753	-32.781093
 167	8.3500e-002	-44.8272	-35.235747
 168	8.4000e-002	-47.5461	-37.544873
 169	8.4500e-002	-50.4156	-39.926119
 170	8.5000e-002	-53.0752	-42.071688
 171	8.5500e-002	-55.9959	-44.299679
 172	8.6000e-002	-58.7517	-46.407900
 173	8.6500e-002	-61.5619	-48.487787
 174	8.7000e-002	-64.2808	-50.449192
 175	8.7500e-002	-67.1887	-52.530368
 176	8.8000e-002	-69.9909	-54.464728
 177	8.8500e-002	-66.7673	-53.057101
 178	8.9000e-002	-63.5822	-52.057725
 179	8.9500e-002	-60.9883	-51.134332
 180	9.0000e-002	-58.2614	-50.002306
 181	9.0500e-002	-55.6098	-48.854826
 182	9.1000e-002	-52.8012	-47.575985
 183	9.1500e-002	-50.1432	-46.280402
 184	9.2000e-002	-47.2897	-44.854745
 185	9.2500e-002	-44.5628	-43.356968
 186	9.3000e-002	-41.7238	-41.771617
 187	9.3500e-002	-38.9648	-40.134752
 188	9.4000e-002	-36.2492	-38.420615
 189	9.4500e-002	-33.4165	-36.553224
 190	9.5000e-002	-30.6560	-34.693559
 191	9.5500e-002	-27.8890	-32.715412
 192	9.6000e-002	-25.1109	-30.650978
 193	9.6500e-002	-22.3599	-28.462911
 194	9.7000e-002	-19.4968	-26.176966
 195	9.7500e-002	-16.7411	-23.883294
 196	9.8000e-002	-13.9277	-21.423489
 197	9.8500e-002	-11.2585	-19.074439
 198	9.9000e-002	-8.3473	-16.369941
 199	9.9500e-002	-5.6653	-13.859909
 200	1.0000e-001	-2.7766	-11.030489
 201	1.0050e-001	-0.1009	-8.410989

Center data before PMax,±Pr and ±Vc Calc.

PMax (µC/cm2):	5.45e+001
Pr (µC/cm2):	7.81e+000
-Pr (µC/cm2):	-8.41e+000
-Vc:	-7.85e+000
C (Max-Eff) (nF):	2.18e-001
Vert. (±Pr) Shift (µC/cm2):	-2.98e-001
Offset (µC/cm2):	2.08e+000

A (Loop Area - µC/cm2·Volts):	1.50e+003



Hysteresis Version: 5.15.2 - Radiant Technologies, Inc., 1999 - 11/06/17

