»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.15.2
»»»  Vision Version:	5.15.9 (R)
»»»  Vision Compiled:	11/30/17
»»»  Driver Version:	5.15.8
»»»  Windows Version:	Windows 7
»»»  Processor Information:	x86 (AMD or Intel) - 4 Processors
»»»  Tester Name:	
»»»  Tester S/N:	PMF21217-360
»»»  Internal Amp Type:	200V RevH 100K 
»»»  Internal Amp S/N:	iAB2-391/H     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	4/22/2022 - 17:2:44
Configured:	04/22/22 02:27:44 PM
Executed:	04/22/22 05:02:28 PM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	
Lot Name:	
Wafer Name:	
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	2.80e-004
Sample Thickness (µm):	2.60e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	
Tester Serial Number:	PMF21217-360
Return Signal Amp. Level:	0.2 [Index: 1]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1
Volts:	85.00
Field:	3269.23 (kV/cm)
Hysteresis Period (ms):	1.00e-001
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	201

Valid Data

Point	Time (ms)	Drive Voltage	Measured Polarization
  45	2.2500e-002	20.2258	32.196406
  46	2.3000e-002	16.8933	29.296154
  47	2.3500e-002	13.4663	26.143482
  48	2.4000e-002	10.1722	22.972780
  49	2.4500e-002	6.7660	19.525188
  50	2.5000e-002	3.3598	15.890858
  51	2.5500e-002	0.0433	12.389177
  52	2.6000e-002	-3.4030	8.626061
  53	2.6500e-002	-6.7996	5.011049
  54	2.7000e-002	-10.1722	1.486186
  55	2.7500e-002	-13.6121	-2.091479
  56	2.8000e-002	-16.9189	-5.406420
  57	2.8500e-002	-20.4085	-8.944162
  58	2.9000e-002	-23.7218	-12.327360
  59	2.9500e-002	-27.1024	-15.689953
  60	3.0000e-002	-30.5230	-19.019061
  61	3.0500e-002	-33.8988	-22.457637
  62	3.1000e-002	-37.3386	-25.606446
  63	3.1500e-002	-40.7176	-28.826086
  64	3.2000e-002	-44.0774	-31.775277
  65	3.2500e-002	-47.4772	-34.752801
  66	3.3000e-002	-50.9058	-37.644038
  67	3.3500e-002	-54.2191	-40.385884
  68	3.4000e-002	-57.6526	-43.140608
  69	3.4500e-002	-61.0909	-45.809046
  70	3.5000e-002	-64.3577	-48.264988
  71	3.5500e-002	-67.9546	-50.884488
  72	3.6000e-002	-71.2182	-53.268310
  73	3.6500e-002	-74.6933	-55.663722
  74	3.7000e-002	-78.0611	-58.019211
  75	3.7500e-002	-81.4641	-60.432654
  76	3.8000e-002	-84.9616	-62.941398
  77	3.8500e-002	-81.1340	-61.739828
  78	3.9000e-002	-77.2568	-60.750754
  79	3.9500e-002	-74.1502	-59.912360
  80	4.0000e-002	-70.7856	-58.820258
  81	4.0500e-002	-67.5716	-57.610961
  82	4.1000e-002	-64.1959	-56.296060
  83	4.1500e-002	-60.8746	-54.915478
  84	4.2000e-002	-57.5468	-53.470503
  85	4.2500e-002	-54.1438	-51.815608
  86	4.3000e-002	-50.8722	-50.190333
  87	4.3500e-002	-47.4339	-48.431122
  88	4.4000e-002	-44.0117	-46.527670
  89	4.4500e-002	-40.6840	-44.562402
  90	4.5000e-002	-37.3098	-42.488953
  91	4.5500e-002	-33.9548	-40.288007
  92	4.6000e-002	-30.5134	-37.897746
  93	4.6500e-002	-27.2353	-35.521651
  94	4.7000e-002	-23.8115	-32.907303
  95	4.7500e-002	-20.3941	-30.211819
  96	4.8000e-002	-17.0055	-27.348915
  97	4.8500e-002	-13.6585	-24.352074
  98	4.9000e-002	-10.3340	-21.217432
  99	4.9500e-002	-6.8893	-17.894762
 100	5.0000e-002	-3.5216	-14.471641
 101	5.0500e-002	-0.1923	-10.997004
 102	5.1000e-002	3.2108	-7.545550
 103	5.1500e-002	6.6170	-4.001369
 104	5.2000e-002	10.0392	-0.519006
 105	5.2500e-002	13.3781	2.878359
 106	5.3000e-002	16.8148	6.340116
 107	5.3500e-002	20.2114	9.807025
 108	5.4000e-002	23.5680	13.138709
 109	5.4500e-002	26.9373	16.560543
 110	5.5000e-002	30.3532	19.912833
 111	5.5500e-002	33.7273	23.222624
 112	5.6000e-002	37.1592	26.506657
 113	5.6500e-002	40.4388	29.543422
 114	5.7000e-002	43.9075	32.665186
 115	5.7500e-002	47.3074	35.667179
 116	5.8000e-002	50.6463	38.527507
 117	5.8500e-002	54.0301	41.306701
 118	5.9000e-002	57.4026	43.967412
 119	5.9500e-002	60.8505	46.683501
 120	6.0000e-002	64.2551	49.246335
 121	6.0500e-002	67.6101	51.699701
 122	6.1000e-002	71.0419	54.174961
 123	6.1500e-002	74.4273	56.552343
 124	6.2000e-002	77.8480	59.064951
 125	6.2500e-002	81.2542	61.446197
 126	6.3000e-002	84.7437	63.881533
 127	6.3500e-002	80.6582	62.739205
 128	6.4000e-002	76.8514	61.594300
 129	6.4500e-002	73.8522	60.757194
 130	6.5000e-002	70.4075	59.509261
 131	6.5500e-002	67.1583	58.413295
 132	6.6000e-002	63.8834	56.997941
 133	6.6500e-002	60.5589	55.541376
 134	6.7000e-002	57.1976	54.015266
 135	6.7500e-002	53.7769	52.415749
 136	6.8000e-002	50.4733	50.807216
 137	6.8500e-002	47.0766	49.053156
 138	6.9000e-002	43.7169	47.165159
 139	6.9500e-002	40.2962	45.203754
 140	7.0000e-002	36.9878	43.193410
 141	7.0500e-002	33.5767	40.966707
 142	7.1000e-002	30.1849	38.671747
 143	7.1500e-002	26.7867	36.199063
 144	7.2000e-002	23.4606	33.645244
 145	7.2500e-002	20.0928	30.898247
 146	7.3000e-002	16.6882	27.916860
 147	7.3500e-002	13.2836	24.885246
 148	7.4000e-002	10.0088	21.727423
 149	7.4500e-002	6.5689	18.270816
 150	7.5000e-002	3.2476	14.775575
 151	7.5500e-002	-0.1410	11.195334
 152	7.6000e-002	-3.5664	7.425779
 153	7.6500e-002	-6.9166	3.859705
 154	7.7000e-002	-10.3821	0.047651
 155	7.7500e-002	-13.6954	-3.408955
 156	7.8000e-002	-17.1785	-7.044574
 157	7.8500e-002	-20.4726	-10.423908
 158	7.9000e-002	-23.9461	-14.031194
 159	7.9500e-002	-27.2369	-17.299773
 160	8.0000e-002	-30.6864	-20.742213
 161	8.0500e-002	-34.0606	-24.050715
 162	8.1000e-002	-37.4668	-27.289674
 163	8.1500e-002	-40.8490	-30.411437
 164	8.2000e-002	-44.2841	-33.498429
 165	8.2500e-002	-47.6246	-36.375499
 166	8.3000e-002	-51.0997	-39.282191
 167	8.3500e-002	-54.3409	-41.918433
 168	8.4000e-002	-57.8593	-44.679596
 169	8.4500e-002	-61.1966	-47.194780
 170	8.5000e-002	-64.5403	-49.681630
 171	8.5500e-002	-67.9898	-52.153026
 172	8.6000e-002	-71.4265	-54.539424
 173	8.6500e-002	-74.7574	-56.816354
 174	8.7000e-002	-78.1844	-59.223357
 175	8.7500e-002	-81.6195	-61.555665
 176	8.8000e-002	-85.0017	-63.881533
 177	8.8500e-002	-80.9001	-62.544738
 178	8.9000e-002	-77.1767	-61.715359
 179	8.9500e-002	-73.9723	-60.812572
 180	9.0000e-002	-70.5949	-59.686985
 181	9.0500e-002	-67.4210	-58.366933
 182	9.1000e-002	-64.0485	-57.218165
 183	9.1500e-002	-60.7336	-55.846598
 184	9.2000e-002	-57.3786	-54.347533
 185	9.2500e-002	-53.9596	-52.732562
 186	9.3000e-002	-50.6944	-51.144635
 187	9.3500e-002	-47.2561	-49.335197
 188	9.4000e-002	-43.9011	-47.510304
 189	9.4500e-002	-40.5109	-45.517991
 190	9.5000e-002	-37.1624	-43.444542
 191	9.5500e-002	-33.7257	-41.220415
 192	9.6000e-002	-30.3660	-38.938333
 193	9.6500e-002	-26.9854	-36.486255
 194	9.7000e-002	-23.6353	-33.969784
 195	9.7500e-002	-20.2419	-31.279452
 196	9.8000e-002	-16.8484	-28.381776
 197	9.8500e-002	-13.5320	-25.455766
 198	9.9000e-002	-10.0504	-22.269610
 199	9.9500e-002	-6.7996	-18.953380
 200	1.0000e-001	-3.3133	-15.447836
 201	1.0050e-001	-0.0673	-12.127742

Center data before PMax,±Pr and ±Vc Calc.

PMax (µC/cm2):	6.39e+001
Pr (µC/cm2):	1.13e+001
-Pr (µC/cm2):	-1.21e+001
-Vc:	-1.04e+001
C (Max-Eff) (nF):	2.10e-001
Vert. (±Pr) Shift (µC/cm2):	-3.92e-001
Offset (µC/cm2):	2.50e+000

A (Loop Area - µC/cm2·Volts):	2.49e+003



Hysteresis Version: 5.15.2 - Radiant Technologies, Inc., 1999 - 11/06/17

