»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.15.2
»»»  Vision Version:	5.15.9 (R)
»»»  Vision Compiled:	11/30/17
»»»  Driver Version:	5.15.8
»»»  Windows Version:	Windows 7
»»»  Processor Information:	x86 (AMD or Intel) - 4 Processors
»»»  Tester Name:	
»»»  Tester S/N:	PMF21217-360
»»»  Internal Amp Type:	200V RevH 100K 
»»»  Internal Amp S/N:	iAB2-391/H     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	4/22/2022 - 16:59:30
Configured:	04/22/22 02:27:44 PM
Executed:	04/22/22 04:59:16 PM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	
Lot Name:	
Wafer Name:	
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	2.80e-004
Sample Thickness (µm):	2.60e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	
Tester Serial Number:	PMF21217-360
Return Signal Amp. Level:	0.2 [Index: 1]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1
Volts:	50.00
Field:	1923.08 (kV/cm)
Hysteresis Period (ms):	1.00e-001
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	201

Valid Data

Point	Time (ms)	Drive Voltage	Measured Polarization
  58	2.9000e-002	-13.1747	-6.501098
  59	2.9500e-002	-15.1806	-8.445761
  60	3.0000e-002	-17.1545	-10.335046
  61	3.0500e-002	-19.1155	-12.083955
  62	3.1000e-002	-21.1086	-14.068542
  63	3.1500e-002	-23.0793	-15.941085
  64	3.2000e-002	-25.0580	-17.749235
  65	3.2500e-002	-27.0383	-19.830410
  66	3.3000e-002	-28.9977	-21.610228
  67	3.3500e-002	-31.0325	-23.625723
  68	3.4000e-002	-32.9567	-25.297360
  69	3.4500e-002	-34.9498	-27.357930
  70	3.5000e-002	-36.9798	-29.261382
  71	3.5500e-002	-38.9072	-30.961352
  72	3.6000e-002	-40.9131	-32.853213
  73	3.6500e-002	-42.9046	-34.582804
  74	3.7000e-002	-44.9201	-36.398681
  75	3.7500e-002	-46.8892	-38.063879
  76	3.8000e-002	-48.9127	-39.803773
  77	3.8500e-002	-48.6708	-40.133464
  78	3.9000e-002	-46.9180	-39.662109
  79	3.9500e-002	-45.0483	-38.832729
  80	4.0000e-002	-43.0984	-37.911912
  81	4.0500e-002	-41.1823	-36.848143
  82	4.1000e-002	-39.2276	-35.750889
  83	4.1500e-002	-37.2217	-34.567349
  84	4.2000e-002	-35.2574	-33.355477
  85	4.2500e-002	-33.2755	-32.160346
  86	4.3000e-002	-31.2792	-30.743704
  87	4.3500e-002	-29.2685	-29.413349
  88	4.4000e-002	-27.2866	-28.007010
  89	4.4500e-002	-25.2791	-26.488627
  90	4.5000e-002	-23.2892	-24.956078
  91	4.5500e-002	-21.2368	-23.263835
  92	4.6000e-002	-19.2645	-21.727423
  93	4.6500e-002	-17.2650	-19.978514
  94	4.7000e-002	-15.2511	-18.288846
  95	4.7500e-002	-13.2548	-16.518044
  96	4.8000e-002	-11.2473	-14.743378
  97	4.8500e-002	-9.2381	-13.000909
  98	4.9000e-002	-7.2466	-11.254576
  99	4.9500e-002	-5.2215	-9.506955
 100	5.0000e-002	-3.2428	-7.666608
 101	5.0500e-002	-1.2497	-5.824974
 102	5.1000e-002	0.7066	-4.153336
 103	5.1500e-002	2.7317	-2.028374
 104	5.2000e-002	4.7777	-0.565369
 105	5.2500e-002	6.7147	1.174525
 106	5.3000e-002	8.7431	3.000705
 107	5.3500e-002	10.7586	4.910596
 108	5.4000e-002	12.7277	6.665944
 109	5.4500e-002	14.7352	8.564244
 110	5.5000e-002	16.7203	10.440651
 111	5.5500e-002	18.6893	12.284861
 112	5.6000e-002	20.6648	14.201191
 113	5.6500e-002	22.7156	16.245019
 114	5.7000e-002	24.6254	17.987488
 115	5.7500e-002	26.6842	20.058361
 116	5.8000e-002	28.6565	21.960525
 117	5.8500e-002	30.6528	23.858825
 118	5.9000e-002	32.6154	25.715913
 119	5.9500e-002	34.6278	27.606486
 120	6.0000e-002	36.6321	29.502211
 121	6.0500e-002	38.6236	31.292331
 122	6.1000e-002	40.6039	33.095330
 123	6.1500e-002	42.6546	34.879010
 124	6.2000e-002	44.6429	36.682009
 125	6.2500e-002	46.6537	38.313723
 126	6.3000e-002	48.6548	40.056193
 127	6.3500e-002	48.1773	40.316340
 128	6.4000e-002	46.3653	39.892635
 129	6.4500e-002	44.5404	38.971818
 130	6.5000e-002	42.5409	37.935093
 131	6.5500e-002	40.6423	36.951171
 132	6.6000e-002	38.6636	35.896417
 133	6.6500e-002	36.7282	34.765679
 134	6.7000e-002	34.7159	33.543504
 135	6.7500e-002	32.7708	32.387009
 136	6.8000e-002	30.7121	30.936883
 137	6.8500e-002	28.7526	29.636148
 138	6.9000e-002	26.7307	28.193749
 139	6.9500e-002	24.7488	26.788698
 140	7.0000e-002	22.7332	25.198195
 141	7.0500e-002	20.6857	23.520118
 142	7.1000e-002	18.7454	22.001736
 143	7.1500e-002	16.7107	20.268281
 144	7.2000e-002	14.7031	18.509070
 145	7.2500e-002	12.7453	16.874780
 146	7.3000e-002	10.7137	14.901785
 147	7.3500e-002	8.7030	13.034393
 148	7.4000e-002	6.7355	11.291923
 149	7.4500e-002	4.7328	9.409078
 150	7.5000e-002	2.7349	7.559716
 151	7.5500e-002	0.7402	5.769596
 152	7.6000e-002	-1.2321	3.945992
 153	7.6500e-002	-3.2364	2.166174
 154	7.7000e-002	-5.1846	0.378630
 155	7.7500e-002	-7.2226	-1.461717
 156	7.8000e-002	-9.1596	-3.223504
 157	7.8500e-002	-11.1768	-5.108926
 158	7.9000e-002	-13.1282	-6.891319
 159	7.9500e-002	-15.1213	-8.794770
 160	8.0000e-002	-17.0968	-10.673753
 161	8.0500e-002	-19.0723	-12.479327
 162	8.1000e-002	-21.0766	-14.426566
 163	8.1500e-002	-23.0248	-16.336456
 164	8.2000e-002	-25.0019	-18.212863
 165	8.2500e-002	-27.0110	-20.162677
 166	8.3000e-002	-28.9865	-21.789240
 167	8.3500e-002	-30.9380	-23.893597
 168	8.4000e-002	-32.9198	-25.730080
 169	8.4500e-002	-34.9049	-27.620653
 170	8.5000e-002	-36.8916	-29.470014
 171	8.5500e-002	-38.8703	-31.247256
 172	8.6000e-002	-40.8458	-33.073436
 173	8.6500e-002	-42.8485	-34.860981
 174	8.7000e-002	-44.8192	-36.530042
 175	8.7500e-002	-46.8523	-38.354934
 176	8.8000e-002	-48.8166	-39.955740
 177	8.8500e-002	-48.6275	-40.316340
 178	8.9000e-002	-46.9949	-40.049753
 179	8.9500e-002	-45.0964	-39.070983
 180	9.0000e-002	-43.1577	-38.165620
 181	9.0500e-002	-41.2351	-37.177834
 182	9.1000e-002	-39.2773	-36.079293
 183	9.1500e-002	-37.2601	-34.868708
 184	9.2000e-002	-35.3103	-33.730243
 185	9.2500e-002	-33.3348	-32.474583
 186	9.3000e-002	-31.3209	-31.139076
 187	9.3500e-002	-29.3246	-29.835765
 188	9.4000e-002	-27.3122	-28.325110
 189	9.4500e-002	-25.3672	-26.944528
 190	9.5000e-002	-23.3340	-25.305087
 191	9.5500e-002	-21.3137	-23.723600
 192	9.6000e-002	-19.3062	-22.134385
 193	9.6500e-002	-17.3451	-20.514262
 194	9.7000e-002	-15.2879	-18.628840
 195	9.7500e-002	-13.3012	-16.971370
 196	9.8000e-002	-11.2713	-15.132311
 197	9.8500e-002	-9.3006	-13.416886
 198	9.9000e-002	-7.2851	-11.630630
 199	9.9500e-002	-5.2519	-9.749072
 200	1.0000e-001	-3.3165	-8.060692
 201	1.0050e-001	-1.2657	-6.185574

Center data before PMax,±Pr and ±Vc Calc.

PMax (µC/cm2):	4.01e+001
Pr (µC/cm2):	5.09e+000
-Pr (µC/cm2):	-6.19e+000
-Vc:	-5.60e+000
C (Max-Eff) (nF):	2.24e-001
Vert. (±Pr) Shift (µC/cm2):	-5.50e-001
Offset (µC/cm2):	1.52e+000

A (Loop Area - µC/cm2·Volts):	7.51e+002



Hysteresis Version: 5.15.2 - Radiant Technologies, Inc., 1999 - 11/06/17

