»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.15.2
»»»  Vision Version:	5.15.9 (R)
»»»  Vision Compiled:	11/30/17
»»»  Driver Version:	5.15.8
»»»  Windows Version:	Windows 7
»»»  Processor Information:	x86 (AMD or Intel) - 4 Processors
»»»  Tester Name:	
»»»  Tester S/N:	PMF21217-360
»»»  Internal Amp Type:	200V RevH 100K 
»»»  Internal Amp S/N:	iAB2-391/H     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	4/22/2022 - 16:57:55
Configured:	04/22/22 02:27:44 PM
Executed:	04/22/22 04:57:36 PM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	
Lot Name:	
Wafer Name:	
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	2.80e-004
Sample Thickness (µm):	2.60e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	
Tester Serial Number:	PMF21217-360
Return Signal Amp. Level:	0.2 [Index: 1]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1
Volts:	20.00
Field:	769.23 (kV/cm)
Hysteresis Period (ms):	1.00e-001
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	201

Valid Data

Point	Time (ms)	Drive Voltage	Measured Polarization
  58	2.9000e-002	-5.3977	-3.570581
  59	2.9500e-002	-6.2004	-4.156556
  60	3.0000e-002	-6.9614	-4.694880
  61	3.0500e-002	-7.7914	-5.445700
  62	3.1000e-002	-8.5780	-6.096068
  63	3.1500e-002	-9.3823	-6.761889
  64	3.2000e-002	-10.1930	-7.404529
  65	3.2500e-002	-10.9861	-8.097396
  66	3.3000e-002	-11.7888	-8.737461
  67	3.3500e-002	-12.5787	-9.405858
  68	3.4000e-002	-13.3701	-10.009863
  69	3.4500e-002	-14.1792	-10.671821
  70	3.5000e-002	-14.9723	-11.422641
  71	3.5500e-002	-15.7782	-12.093614
  72	3.6000e-002	-16.5617	-12.732391
  73	3.6500e-002	-17.3964	-13.481923
  74	3.7000e-002	-18.1831	-14.125851
  75	3.7500e-002	-18.9841	-14.894701
  76	3.8000e-002	-19.7468	-15.452343
  77	3.8500e-002	-19.5016	-15.272043
  78	3.9000e-002	-18.7695	-14.769779
  79	3.9500e-002	-18.0357	-14.293272
  80	4.0000e-002	-17.2778	-13.792296
  81	4.0500e-002	-16.4992	-13.265563
  82	4.1000e-002	-15.7237	-12.727239
  83	4.1500e-002	-14.9130	-12.132250
  84	4.2000e-002	-14.1424	-11.537260
  85	4.2500e-002	-13.3749	-11.037572
  86	4.3000e-002	-12.5402	-10.383341
  87	4.3500e-002	-11.7551	-9.794791
  88	4.4000e-002	-10.9412	-9.186922
  89	4.4500e-002	-10.1834	-8.660189
  90	4.5000e-002	-9.3471	-7.957020
  91	4.5500e-002	-8.5780	-7.376197
  92	4.6000e-002	-7.7513	-6.697496
  93	4.6500e-002	-7.0207	-6.147582
  94	4.7000e-002	-6.1636	-5.517820
  95	4.7500e-002	-5.3753	-4.854574
  96	4.8000e-002	-4.5630	-4.181025
  97	4.8500e-002	-3.7891	-3.569294
  98	4.9000e-002	-2.9913	-2.939532
  99	4.9500e-002	-2.1725	-2.267271
 100	5.0000e-002	-1.3731	-1.631070
 101	5.0500e-002	-0.5704	-1.036080
 102	5.1000e-002	0.1859	-0.468136
 103	5.1500e-002	1.0238	0.197686
 104	5.2000e-002	1.7912	0.787524
 105	5.2500e-002	2.6083	1.652963
 106	5.3000e-002	3.4142	2.040608
 107	5.3500e-002	4.2297	2.783701
 108	5.4000e-002	5.0292	3.379979
 109	5.4500e-002	5.8095	4.008453
 110	5.5000e-002	6.5801	4.598291
 111	5.5500e-002	7.3940	5.261537
 112	5.6000e-002	8.2159	5.900313
 113	5.6500e-002	9.0282	6.654997
 114	5.7000e-002	9.7877	7.238396
 115	5.7500e-002	10.6480	7.945429
 116	5.8000e-002	11.4379	8.635720
 117	5.8500e-002	12.2326	9.314420
 118	5.9000e-002	12.9840	9.739413
 119	5.9500e-002	13.8219	10.606140
 120	6.0000e-002	14.6294	11.305446
 121	6.0500e-002	15.4193	11.969980
 122	6.1000e-002	16.1996	12.526334
 123	6.1500e-002	17.0263	13.324805
 124	6.2000e-002	17.8370	14.074337
 125	6.2500e-002	18.6669	14.782658
 126	6.3000e-002	19.4167	15.422722
 127	6.3500e-002	19.0995	15.311967
 128	6.4000e-002	18.3673	14.562434
 129	6.4500e-002	17.6079	14.076913
 130	6.5000e-002	16.8549	13.640329
 131	6.5500e-002	16.0890	13.121323
 132	6.6000e-002	15.2847	12.507016
 133	6.6500e-002	14.5109	11.981571
 134	6.7000e-002	13.7210	11.390444
 135	6.7500e-002	12.9552	10.911362
 136	6.8000e-002	12.1477	10.215920
 137	6.8500e-002	11.3354	9.647975
 138	6.9000e-002	10.5631	9.027228
 139	6.9500e-002	9.7572	8.393603
 140	7.0000e-002	8.9994	7.859143
 141	7.0500e-002	8.1615	7.199760
 142	7.1000e-002	7.3636	6.554544
 143	7.1500e-002	6.6090	6.011069
 144	7.2000e-002	5.8015	5.329793
 145	7.2500e-002	4.9844	4.622760
 146	7.3000e-002	4.1849	3.985271
 147	7.3500e-002	3.4030	3.327177
 148	7.4000e-002	2.6067	2.768247
 149	7.4500e-002	1.7992	2.107577
 150	7.5000e-002	1.0190	1.519026
 151	7.5500e-002	0.2435	0.993581
 152	7.6000e-002	-0.5816	0.237609
 153	7.6500e-002	-1.3811	-0.361244
 154	7.7000e-002	-2.1613	-0.967824
 155	7.7500e-002	-2.9848	-1.645236
 156	7.8000e-002	-3.7603	-2.244089
 157	7.8500e-002	-4.5902	-2.935668
 158	7.9000e-002	-5.3785	-3.528082
 159	7.9500e-002	-6.1652	-4.177162
 160	8.0000e-002	-6.9246	-4.779878
 161	8.0500e-002	-7.7433	-5.414792
 162	8.1000e-002	-8.5540	-6.099931
 163	8.1500e-002	-9.3631	-6.770904
 164	8.2000e-002	-10.1418	-7.414832
 165	8.2500e-002	-10.9364	-8.088381
 166	8.3000e-002	-11.7295	-8.707840
 167	8.3500e-002	-12.5546	-9.399419
 168	8.4000e-002	-13.2996	-10.017590
 169	8.4500e-002	-14.1344	-10.756819
 170	8.5000e-002	-14.9146	-11.355672
 171	8.5500e-002	-15.7494	-12.116795
 172	8.6000e-002	-16.5024	-12.660271
 173	8.6500e-002	-17.3499	-13.675101
 174	8.7000e-002	-18.1206	-14.105245
 175	8.7500e-002	-18.9377	-14.792961
 176	8.8000e-002	-19.6923	-15.389238
 177	8.8500e-002	-19.5225	-15.422722
 178	8.9000e-002	-18.8400	-14.894701
 179	8.9500e-002	-18.0533	-14.385998
 180	9.0000e-002	-17.3339	-13.951991
 181	9.0500e-002	-16.5424	-13.390485
 182	9.1000e-002	-15.7301	-12.995113
 183	9.1500e-002	-14.9611	-12.280353
 184	9.2000e-002	-14.1648	-11.704681
 185	9.2500e-002	-13.4278	-11.161206
 186	9.3000e-002	-12.5771	-10.510839
 187	9.3500e-002	-11.8016	-9.913273
 188	9.4000e-002	-10.9893	-9.318284
 189	9.4500e-002	-10.2122	-8.709128
 190	9.5000e-002	-9.3983	-8.097396
 191	9.5500e-002	-8.6181	-7.480513
 192	9.6000e-002	-7.7978	-6.797949
 193	9.6500e-002	-7.0576	-6.272504
 194	9.7000e-002	-6.2132	-5.580925
 195	9.7500e-002	-5.4105	-4.947300
 196	9.8000e-002	-4.6143	-4.313674
 197	9.8500e-002	-3.8356	-3.687776
 198	9.9000e-002	-3.0361	-3.081196
 199	9.9500e-002	-2.2078	-2.423102
 200	1.0000e-001	-1.4179	-1.767583
 201	1.0050e-001	-0.6088	-1.142972

Center data before PMax,±Pr and ±Vc Calc.

PMax (µC/cm2):	1.54e+001
Pr (µC/cm2):	7.70e-001
-Pr (µC/cm2):	-1.14e+000
-Vc:	-8.99e-001
C (Max-Eff) (nF):	2.16e-001
Vert. (±Pr) Shift (µC/cm2):	-1.86e-001
Offset (µC/cm2):	2.60e-001

A (Loop Area - µC/cm2·Volts):	4.19e+001



Hysteresis Version: 5.15.2 - Radiant Technologies, Inc., 1999 - 11/06/17

